CleanName_version3,CleanTitle_version3,first_appearance,last_appearance,count,dpoh_name_raw
Anna-clara Vaillancourt,Press Secretary,2019-06-11,2019-06-11,1,Anna-Clara Vaillancourt
Anna-marie Muise,Manager,2023-11-01,2023-11-01,1,Anna-Marie Muise
Anna-paula Arruda,"Executive Assistant to the Chief of Staff, Minister, Industry Canada",2011-11-04,2011-11-04,1,Anna-Paula Arruda
Anna-sarah Eyrich,Policy Analyst,2024-04-05,2024-04-05,1,Anna-Sarah Eyrich
Annabel Claux,"Manager, International Trade",2016-11-16,2022-04-27,6,"Annabel Claux, annabel claux"
Annabel Da Silva,Chief of Staff,2021-02-22,2021-02-22,1,Annabel Da Silva
Annabel Dasilva,Executive Assistant,2020-01-09,2022-03-24,4,Annabel DaSilva
Annabelle Archambault,Media Advance,2017-06-14,2024-06-18,8,Annabelle Archambault
Annabelle El Hage,Chief of Staff,2025-01-09,2025-02-10,2,"Annabelle El Hage, Annabelle El-Hage"
Annabelle St-pierre Archambeault,Special Assistant,2016-10-26,2017-02-22,8,"Annabelle St-Pierre Archambault, Annabelle St-Pierre Archambeault"
Annabelle St. Pierre Archambault,Policy Advisor,2016-10-18,2016-10-18,1,Annabelle St. Pierre Archambault
Annalisa Bonardi,Director,2024-12-17,2024-12-17,1,Annalisa  Bonardi 
Annalisa Harris,Policy and Regional Affairs Advisor,2016-01-28,2018-01-18,37,Annalisa Harris
Annamarie Dodd,Parliamentary Assistant,2019-12-04,2019-12-04,1,Annamarie Dodd
Annamie Paul,"Leader, Green Party",2020-11-10,2021-06-03,11,Annamie Paul
Anne Adair,Nutrition Officer,2015-01-16,2015-01-16,1,Anne Adair
Anne Allard,Executive Assistant,2016-06-07,2016-06-07,1,Anne Allard
Anne Allen,Veterinarian,2023-05-31,2023-05-31,1,Anne Allen
Anne Anders,Staffer,2013-06-06,2013-06-06,1,Anne Anders
Anne Babcok,Senior Analyst,2024-10-10,2024-10-10,1,Anne Babcok
Anne Ballantyne,"Manager, Programs",2023-07-21,2025-05-28,7,"Anne  Ballantyne , Anne Ballantyne, Anne Ballentine"
Anne Bank,"Director General, Air Force Development",2021-02-12,2021-03-02,4,Anne Bank
Anne Barker,"Program Leader, Arctic",2022-02-16,2022-02-16,1,Anne Barker
Anne Bortolotti,Senior Program Officer,2010-07-14,2010-07-14,1,Anne Bortolotti
Anne Boudreau,Counsel,2013-04-09,2014-04-03,4,Anne Boudreau
Anne Boulanger,Portfolio Manager,2015-08-18,2017-10-16,3,Anne Boulanger
Anne Bourdreau,"Manager, Program Delivery",2023-11-08,2023-11-08,1,Anne Bourdreau
Anne Bowes,Director,2024-02-26,2024-02-26,1,Anne Bowes
Anne Cascadden,Trade Commissioner,2019-02-27,2023-06-27,5,Anne Cascadden
Anne Cleary,Parliamentary Assistant,2022-01-28,2024-10-22,3,Anne Cleary
Anne Cools,Senator,2011-09-21,2018-03-21,18,"Anne C. Cools, Anne Cools"
Anne Dawson,Chief of Staff,2017-03-23,2023-11-06,81,"Anne  Dawson, Anne Dawson, Anne Dawson "
Anne Deslauriers,Stakeholder Relations Advisor,2022-10-26,2022-10-26,1,Anne Deslauriers
Anne Dufresne,"Manager, Marine Conservation Policy",2017-08-17,2017-08-17,1,Anne Dufresne
Anne Ellefsen-gauthier,Director of Policy,2016-06-16,2019-08-13,140,"Anne Elefsen-Gauthier, Anne Ellefsen-Gauthie, Anne Ellefsen-Gauthier, Anne Ellefsen-Gautier, Anne Ellefson-Gauthier, Anne Ellenfsen-Gauthier, Anne Ellesfen-Gauthier, Anne ellefsen-Gauthier, Anne-Ellefsen Gauthier, Annie Ellefsen-Gauthier, anne ellefsen-gauthier"
Anne Forshner,Wildlife Ecologist,2024-09-17,2024-09-17,1,Anne Forshner
Anne Fullerton,Parliamentary Research Assistant,2018-12-12,2018-12-12,1,Anne Fullerton
Anne Gauthier,Rulings Officer,2019-05-02,2019-05-02,1,Anne Gauthier
Anne Germain,"Program Manager, DRC, West and Central Africa",2015-03-11,2015-03-11,1,Anne Germain
Anne Gilbert,"Director, Special Projects",2023-04-13,2024-01-10,5,"Anne Gilbert, Anne Gilbert "
Anne Kari Hansen Ovind,Ambassador to Canada,2020-02-05,2020-02-05,1,Anne Kari Hansen Ovind
Anne Kelly,Commissioner,2021-06-17,2024-09-26,4,Anne Kelly
Anne Kennedy,"Assistant Director, Innovation and Regulation",2016-05-13,2016-05-13,1,Anne Kennedy
Anne Kline,Director,2013-04-08,2013-11-26,5,Anne Kline
Anne L. Decrouy,Manager,2012-02-28,2012-02-28,1,Anne L. Decrouy
Annie Lagueux,Director of Policy,2017-10-11,2023-02-02,22,"Anne Lagueux, Annie Lageux, Annie Lagueux"
Anne Lamar,Associate Assistant Deputy Minister,2009-05-29,2018-06-18,45,Anne Lamar
Anne Laurin,NMSO Team,2015-10-19,2015-10-19,1,Anne Laurin
Anne Loosen,Senior Project Leader,2023-03-31,2024-12-17,21,"Anne  Loosen , Anne Loosen"
Anne Louiseize,"Coordinator, Executive Services",2021-09-23,2021-09-23,1,Anne Louiseize
Anne Makhoul,"Research Advisor, Future Skills",2022-08-16,2023-09-14,3,Anne Makhoul
Anne Malepart,"Senior Trade Policy Analyst, Softwood Lumber",2013-03-27,2013-07-18,2,Anne Malepart
Anne Marie Chapman,Executive Director,2019-03-12,2022-02-23,2,"Anne Marie Chapman, anne marie chapman"
Anne Marie Dumas,Constituency Assistant,2016-05-28,2016-05-28,1,Anne Marie Dumas
Anne Marie Kelleher,Economic Development Officer,2020-11-13,2020-11-13,1,Anne Marie Kelleher
Anne Marie Muldoon,"Director, Program and Safety Management Systems",2020-11-17,2020-11-17,1,Anne Marie Muldoon
Anne Marie Robinson,Assistant Deputy Minister,2009-02-03,2010-03-11,2,Anne Marie Robinson
Anne Marie Smart,Chief Human Resources Officer,2009-03-12,2017-12-12,3,Anne Marie Smart
Anne Martin-matthews,"Acting Vice President, Research, Knowledge Translation and Ethics",2017-05-09,2017-10-03,4,Anne Martin-Matthews
Anne Mcgrath,Chief of Staff,2010-11-25,2025-02-12,37,"Anne  McGrath , Anne  McGrath  , Anne McGrath, anne McGrath"
Anne Menard,"Acting Executive Director, Capital Stewardship",2018-11-06,2018-11-06,1,Anne Menard
Anne Milne,Policy Advisor,2013-06-27,2013-06-28,2,Anne Milne
Anne Minh-chu,Member of Parliament,2018-05-08,2018-05-08,1,Anne Minh-Chu
Anne Minh-thu Quach,Member of Parliament,2011-09-21,2019-05-28,115,"Ann Minh-Thu Quach, Ann-Minh Thu Quach, Anne Mihn-Thu Quac, Anne Min Thu Quach, Anne Minch-Thu Quach, Anne Minh Quach, Anne Minh Thu Quach, Anne Minh-Chu Quach, Anne Minh-Thu Quach, Anne Minh-Thu Quach, M.P., Anne Minh-Thu Quatch, Anne Minh-Thu-Quach, Anne Minh-thu Quach, Anne minh Tu Quach, Anne-Minh Thu Quash, Anne-Minh-Thu Quach"
Anne Pearce,Senior Analyst,2024-05-01,2024-05-01,1,Anne Pearce
Anne Phelps,"Manager, Fisheries Protection Policy",2015-06-26,2024-11-06,6,"Anne Phelps, Anne Phelps "
Anne Pigeon,Senior Policy Advisor,2009-12-07,2010-12-16,7,"Ann Pigeon, Anne Pigeon"
Anne Quach,Member of Parliament,2013-03-05,2019-04-09,7,"ANNE QUACH, Anne Quach"
Anne Routhier,Senior Director,2015-07-28,2015-07-28,1,Anne Routhier
Anne Scotten,"Acting Director General, Regional",2016-12-09,2016-12-09,1,Anne Scotten
Anne Scotton,Regional Director General,2017-02-13,2020-09-01,4,Anne Scotton
Anne White,Director,2022-12-02,2024-02-29,3,"Anne  White, Anne White"
Anne-cecile Desfaits,Assistant Director,2010-03-19,2010-03-19,1,Anne-Cecile Desfaits
Anne-helene Mathey,Director,2017-04-05,2025-05-22,34,"Anne-Helene Mathey, Anne-Hélène Mathey, Anne-Hélène Mattey"
Anne-julia Morisset Guerra,Director,2022-06-21,2022-06-21,1,Anne-Julia Morisset Guerra
Anne-julia Morriset,Director,2021-12-16,2021-12-16,1,Anne-Julia Morriset
Anne-louise Chauvette,Director of Communications,2016-05-31,2017-01-30,9,Anne-Louise Chauvette
Anne-marie Bedard,Senior Policy Analyst,2018-09-14,2022-12-06,2,Anne-Marie Bedard
Anne-marie Blais,"Head, Environment Effects Monitoring and Forest Products",2024-04-23,2024-04-23,1,Anne-Marie Blais
Anne-marie Chapman,"Manager, GHG Methodologies Section",2018-07-27,2022-04-14,11,"Anne-Marie Chapman, anne-marie chapman"
Anne-marie Day,Member of Parliament,2011-10-05,2015-04-01,23,"Anne Marie Day, Anne-Marie Day"
Anne-marie Grenier,Senior Advisor,2023-11-06,2024-05-06,2,Anne-Marie Grenier
Anne-marie Hay,Parliamentary Research Assistant,2021-05-11,2021-05-11,1,Anne-Marie Hay
Anne-marie Hayden,"Director General, Communication Branch",2014-12-09,2014-12-09,1,Anne-Marie Hayden
Anne-marie Jobin,Director,2021-10-21,2022-03-25,3,Anne-Marie Jobin
Anne-marie Leclerc,"Trade Commissioner, Education Sector",2022-04-11,2022-04-11,1,Anne-Marie Leclerc
Anne-marie Leger,"Manager, Engagement",2021-04-14,2021-05-17,2,Anne-Marie Leger
Anne-marie Levesque,Assistant Commissioner,2009-07-28,2019-06-11,36,"Anne Marie Levesque, Anne Marie Lévesque, Anne-Marie Levesque, Anne-Marie Levèsque, Anne-Marie Lévesque"
Anne-marie Mcinnis,Deputy Director,2013-04-09,2016-12-01,5,"Anne Marie McInnis, Anne-Marie McInnis"
Anne-marie Monteith,Chief of Staff,2012-01-17,2024-10-21,13,Anne-Marie Monteith
Anne-marie Noel,"Director, Transfer Payments Program",2022-04-12,2024-08-01,4,"Anne-Marie Noel, Anne-Marie Noël"
Anne-marie Paquet,"Press Attaché, Quebec Files Lead",2018-01-18,2018-01-18,1,Anne-Marie Paquet
Anne-marie Parent,Trade Commissioner,2013-10-23,2013-10-23,1,Anne-Marie Parent
Anne-marie Pellerin,Director,2012-05-28,2012-05-28,1,Anne-Marie Pellerin
Anne-marie Pelletier,Chief Enforcement Officer,2021-06-23,2021-06-23,1,Anne-Marie Pelletier
Anne-marie Robinson,Associate Deputy Minister,2010-04-15,2015-01-12,11,Anne-Marie Robinson
Anne-marie Rozon,Junior Analyst,2016-04-05,2017-09-20,13,Anne-Marie Rozon
Anne-marie Thompson,Vice President,2016-07-15,2025-05-12,11,"Anne-Marie Thompson, Ms Anne-Marie Thompson"
Anne-marie Ugnat,Executive Director,2021-01-15,2021-01-15,2,Anne-Marie Ugnat
Anne-michele Lajoie,Junior Analyst | Economist,2024-06-06,2024-06-06,1,Anne-Michèle Lajoie
Anne-sophie Alarie,Communications Advisor,2022-01-20,2022-01-24,2,Anne-Sophie Alarie
Anne-sophie Guerin,Special Advisor,2023-07-26,2023-07-26,1,Anne-Sophie Guerin
Anne-sophie Proutiere,Senior Federal Partnerships Advisor,2023-05-09,2024-03-01,2,Anne-Sophie Proutiere
Anne-tamara Lorre,Ambassador to Iceland,2016-08-23,2016-08-23,1,Anne-Tamara Lorre
Anneke Olvera,"Director, Programs and Operations, Strategy and Stakeholder Engagement",2023-01-20,2023-01-20,1,Anneke  Olvera 
Anneminh-thu. Quach,"Deputy Critic, Industry",2013-11-19,2013-11-19,1,AnneMinh-Thu. Quach
Annette Butikofer,Assistant Commissioner and Chief Information Officer,2016-06-14,2021-05-18,5,Annette Butikofer
Annette Daley,"Regional Director, Fisheries Management",2018-09-28,2018-09-28,1,Annette Daley
Annette Dekraker,Constituency Assistant,2011-09-13,2021-02-10,4,Annette DeKraker
Annette Dillon,"National Director, Multi-Unit Affordable Rental",2009-03-12,2017-11-13,2,Annette Dillon
Annette Robertson,Press Secretary,2011-01-10,2011-01-10,1,Annette Robertson
Annette Ryan,Associate Assistant Deputy Minister,2014-11-04,2025-05-02,121,Annette Ryan
Annette Tobin,Deputy Director,2011-01-20,2020-08-14,5,Annette Tobin
Annette Vermaeten,Director,2018-09-19,2021-05-05,3,"Annette Vermaeten, Annettte Vermaeten"
Annick Beaudry,Manager,2016-05-16,2016-05-16,1,Annick Beaudry
Annick Champoux,Policy Advisor,2021-09-27,2021-11-01,2,Annick Champoux
Annick Deblois,Senior Policy Analyst,2019-07-03,2025-02-27,2,"Annick  Deblois, Annick Deblois"
Annick Goulet,Permanent Representative of Canada to ICAO,2011-02-14,2024-09-09,4,Annick Goulet
Annick Lapointe,Senior Director,2022-06-29,2022-06-29,1,Annick Lapointe 
Annick Leger,"Director, Intergovernmental Affairs",2025-02-03,2025-02-03,1,Annick Leger
Annick Lussier Rez,"Deputy Director, Peace Operations, Stabilization and Conflict Policy Division",2018-05-01,2020-05-19,2,"Annick Lussier Rez, Annik Lussier Rez"
Annick Munezero,"Director, Indigenous, Digital and Public Media",2024-05-22,2024-05-22,2,Annick Munezero
Annick Papillon,Member of Parliament,2011-09-20,2015-07-14,37,"Annick Papillion, Annick Papillon, Annick Pappilon"
Annie Aningmiuq,Policy Advisor,2018-09-24,2019-07-29,8,"Annie Aningmiuq, Annie Aninqmiuq"
Annie Arcand,Director,2022-03-10,2022-03-10,1,Annie Arcand
Annie Berger,Policy Advisor,2022-02-17,2024-11-28,25,"Annie  Berger, Annie Berger, annie berger"
Annie Bernard,Senior Business Analyst,2020-10-30,2021-03-15,2,Annie Bernard
Annie Boudreau,Comptroller General of Canada,2024-05-09,2025-02-28,4,"Annie Boudreau, annie boudreau"
Annie Boutin,Assistant,2017-02-24,2017-02-28,2,Annie Boutin
Annie Bronsard,Senior Policy Analyst,2017-11-02,2024-02-01,2,Annie Bronsard
Annie Brunette,Advisor,2009-08-11,2009-08-11,2,Annie Brunette
Annie Brunton,"Trade Commissioner, Clean Technology",2017-09-25,2017-09-25,1,Annie Brunton
Annie Carruthers,Director,2018-09-06,2018-09-06,1,Annie Carruthers
Annie Comtois,Acting Executive Director,2021-09-23,2024-11-07,9,Annie Comtois
Annie Crousset,"Director General, Trademarks Branch",2015-04-21,2015-04-21,1,Annie Crousset
Annie Cuerrier,"Director General, Partnerships and External Relations",2013-11-22,2015-12-01,2,Annie Cuerrier
Annie Cullinan,Director of Communications,2019-07-15,2024-07-09,7,"Annie Culligan, Annie Cullinan, annie cullinan"
Annie Curie,Assistant,2012-06-11,2012-06-11,1,Annie Curie
Annie Currier,Regional Executive Director,2014-04-15,2014-04-15,1,Annie Currier
Annie Donolo,Press Secretary,2016-07-29,2017-02-07,5,Annie Donolo
Annie Dube,Deputy Director,2009-05-01,2022-06-03,14,"Annie Dube, Annie Dubé"
Annie Francoeur,Regional Director,2016-08-24,2024-04-10,10,"Annie  Francoeur, Annie Francoeur, Annie francoeur"
Annie Geoffoy,Director,2020-11-04,2022-05-02,5,"Annie Geoffory, Annie Geoffoy, Annie Geoffrey, Annie Geoffroy"
Annie Hudon,Senior Program Analyst,2022-06-15,2022-06-15,1,Annie Hudon
Annie Koutrakis,Member of Parliament,2020-02-06,2024-12-05,91,"Annie Kouprakis, Annie Koutrakis"
Annie Lafond,Deputy Director General,2020-10-22,2025-03-12,8,Annie Lafond
Annie Leblanc,Director of Operations,2016-12-08,2024-02-27,13,"Annie LeBlanc, Annie Leblanc"
Annie Legault,Director General,2015-11-24,2016-03-03,3,Annie Legault
Annie Levert,"Front Office, Grants and Contributions Delivery",2014-09-18,2014-09-18,1,Annie Levert
Annie Lirette,Trade Commissioner,2019-04-18,2019-04-18,1,Annie Lirette
Annie Morrison,"Special Assistant, Atlantic Canada",2016-04-19,2018-07-04,21,Annie Morrison
Annie Ouellet,"Counsellor, Trade Policy",2021-11-15,2021-12-06,2,Annie Ouellet
Annie Ouellette,Advisor,2025-02-12,2025-03-10,6,Annie Ouellette
Annie Payant,Advisor,2010-03-19,2013-11-29,2,Annie Payant
Annie Plouffe,Senior Director,2021-10-15,2022-01-10,4,Annie Plouffe
Annie Prigge,Trade and Policy Analyst,2013-07-03,2013-07-03,1,Annie Prigge
Annie Proulx,"Advisor, Communication",2017-11-01,2017-11-01,1,Annie Proulx
Annie Queenton,Advisor,2019-02-06,2024-09-30,15,"Annie  Quinton, Annie Queenton, Annie Queeton, Annie Quinton"
Annie Roy,"Advisor, Greater Montréal Business Office",2016-10-27,2019-03-04,43,Annie Roy
Annie Sherry,Executive Assistant,2017-10-24,2017-10-24,1,Annie Sherry
Annie Smith,Senior Advisor,2017-03-29,2017-05-15,2,Annie Smith
Annie St-onge,Policy Advisor,2016-01-21,2018-09-09,31,Annie St-Onge
Annie St. Onge,Policy Advisor,2016-04-19,2016-10-25,14,"Angie St-Onge, Anne St Onge, Annie St Onge, Annie St. Onge, Annie St.Onge"
Annie Thibault,Analyst,2024-10-08,2024-12-12,2,"Annie  Thibault, Annie Thibault"
Annie Trepanier,"Director General, Information Services",2016-05-26,2025-04-08,2,"Annie Trepanier, Annie Trépanier"
Annie Turner,Chief,2021-03-09,2021-03-09,1,Annie Turner
Annie Vincent,Executive Assistant,2025-02-25,2025-02-25,1,Annie Vincent
Annieclaude Bougie,Senior Policy Analyst,2020-06-22,2020-06-22,1,Annieclaude Bougie
Annik Beaudry,Director General,2017-02-27,2025-01-10,26,"Annik Beaudrey, Annik Beaudry, annik beaudry"
Annik Bordeleau,Senior Project Leader,2011-02-17,2011-02-17,1,Annik Bordeleau
Annik Casey,Executive Director,2020-07-09,2020-07-21,2,Annik Casey
Annik Courchesne,Executive Assistant to the Commissioner,2016-04-11,2016-04-11,1,Annik Courchesne
Annik Lemoine,Senior Departmental Liaison Officer,2017-09-15,2017-09-15,1,Annik Lemoine
Annika Boganes,Staffer,2022-02-04,2022-02-04,1,Annika Boganes
Annika Cha??e,Policy Advisor,2017-11-21,2017-11-21,2,"Annika Cha??e, Annika Chasse"
Annika Svalestuen,Constituency Assistant,2023-08-02,2023-08-02,1,Annika Svalestuen
Annina Plummer,Regional Advisor,2023-11-24,2024-12-02,6,"Annina  Plummer, Annina PLummer, Annina Plummer"
Annmarie Williams,Program and Policy Officer,2023-05-15,2023-05-15,1,Annmarie Williams
Annyse Hawkins,Legislative Assistant,2022-12-06,2023-05-16,2,Annyse Hawkins
Anoma Patriana,Deputy Director,2023-04-17,2023-04-17,1,Anoma Patriana
Anonymous Anonymous,Program Agent,2025-01-16,2025-01-16,1,anonymous anonymous
Anoop Kapoor,Assistant Deputy Minister,2011-01-21,2025-04-10,48,"Anoop  Kapoor, Anoop Kapoor, Anoop Karpoor"
Anoop Kumar,Acting Director,2012-11-20,2012-11-20,1,Anoop Kumar
Anothy Housefather,Parliamentary Secretary,2020-06-09,2020-06-09,1,Anothy Housefather
Anouk St-arnaud,"Deputy Director, Bolivia and Peru",2024-10-29,2024-10-29,1,Anouk St-Arnaud
Ansan Duran,Regional Advisor for Quebec,2020-09-14,2020-10-06,8,Ansan Duran
Anson Cartwright,Senior Policy Advisor,2023-01-18,2023-01-18,1,Anson Cartwright
Anson Duran,Senior Policy Advisor,2018-01-23,2024-11-04,682,"ANSON DURAN, Anison Durand, Anson  Duran, Anson Duram, Anson Duran, Anson Duran , Anson Durand, Anson Durant, Anson Duron"
Anthony Adrien,"Specialist, Multi-Unit Housing Solutions",2023-10-03,2023-10-03,1,Anthony Adrien
Anthony Anyia,Acting Executive Director,2024-11-20,2024-11-20,1,Anthony Anyia
Anthony Baldinelli,Member of Parliament,2020-06-24,2020-08-19,2,Anthony Baldinelli
Anthony Berat,Constituency Assistant,2022-02-25,2022-02-25,1,Anthony Berat
Anthony Boonstra,Senior Director,2024-04-02,2024-04-15,2,Anthony Boonstra
Anthony Carricato,"Director, Events",2016-08-31,2024-02-28,4,"Anthony  Carricato, Anthony Carricato"
Anthony Carty,Vice President,2015-02-19,2019-06-17,4,Anthony Carty
Anthony Cinerari,Senior Video Specialist,2021-07-10,2021-07-10,1,Anthony Cinerari
Anthony Clement,"Minister, Industry",2011-01-14,2011-01-14,1,Anthony Clement
Anthony De Carlo,Policy Advisor,2016-03-11,2016-03-11,1,Anthony de Carlo
Anthony Di Carlo,Special Assistant,2016-12-20,2018-08-15,14,"Anthony Di Carlo, Anthony DiCarlo"
Anthony Dudnikov,Policy Advisor,2024-11-07,2025-02-10,2,"Anthony Dudnikov, Anthony Dudnikov "
Anthony Durocher,Deputy Commissioner,2012-12-12,2024-05-27,19,"Anthony  Durocher, Anthony Durocher"
Anthony Farrow,Policy Advisor,2018-07-06,2018-07-06,1,Anthony Farrow
Anthony Finch,Deputy Consul General,2022-10-19,2022-10-19,1,Anthony Finch
Anthony Giles,Assistant Deputy Minister,2009-05-29,2020-12-10,52,"Anthony Giles, Anthony Gilles, Anthony J Giles, Anthony J. Giles, Athony Giles"
Anthony Hahn,Manager,2022-01-21,2022-01-21,2,"Anthony  Hahn, Anthony  Hahn "
Anthony Housefather,Member of Parliament,2015-12-03,2025-05-05,292,"ANTHONY HOUSEFATHER, Anthony  Housefather, Anthony  Housefather , Anthony Housefather, Anthony Housefather , Anthony Housefathers, Anthony Housefeather, Anthony Housfather, Antony Housefather, anthony Housefather"
Anthony Jaz,Senior Regulatory Development Engineer,2015-06-02,2024-07-04,3,Anthony Jaz
Anthony Lamoureaux,Staffer to Senator,2021-05-27,2021-05-27,1,Anthony Lamoureaux
Anthony Lamoureux,Director of Issues Management,2023-02-13,2025-06-12,2,Anthony Lamoureux
Anthony Laport,Special Assistant,2018-09-26,2018-09-26,1,Anthony Laport
Anthony Laporte,Chief of Staff,2017-11-16,2025-04-01,125,"Anthony  Laporte, Anthony Laporte"
Anthony Laporter,Director of Strategy and Outreach,2023-01-19,2023-01-19,1,Anthony Laporter
Anthony Lostrecco,Manager,2024-04-22,2024-05-27,2,Anthony Lostrecco
Anthony Mcguinness,Chief Executive Officer,2014-01-17,2014-04-29,3,Anthony McGuinness
Anthony Mcintyre,"Senior General Counsel and Executive Director, Legal Services",2024-10-22,2024-10-22,1,Anthony McIntyre
Anthony Mclevey,Trade Commissioner,2019-01-11,2019-01-11,1,Anthony McLevey
Anthony Near,Special Assistant,2011-01-14,2015-04-20,3,Anthony Near
Anthony Parker,Commissioner,2013-04-05,2018-10-29,13,Anthony Parker
Anthony Phillips,Scientific Director,2010-04-28,2011-01-24,3,"ANTHONY PHILLIPS, Anthony Phillips"
Anthony Richardson,Community Development Officer,2023-08-23,2023-08-23,1,Anthony Richardson
Anthony Ridgway,Senior Regulatory Scientist,2016-11-22,2018-12-13,10,Anthony Ridgway
Anthony Rietta,"Exercises Officer, CANSpOC",2022-01-20,2022-01-20,1,Anthony Rietta
Anthony Rota,Member of Parliament,2009-02-23,2025-03-18,203,"Anthony Rota, Anthony Rota, M.P., Mr. Anthony Rota"
Anthony Salloum,Lobby Coordinator,2024-03-07,2024-11-12,4,Anthony Salloum
Anthony Sharpe,Policy Advisor,2020-03-26,2020-03-26,1,Anthony Sharpe
Anthony Sheehan,Director General,2021-03-25,2021-03-25,1,Anthony Sheehan
Anthony Tilley,National President,2009-04-16,2009-04-16,1,Anthony Tilley
Anthony Trouilhas,Parliamentary Assistant,2022-02-01,2024-06-11,4,Anthony Trouilhas
Anthony Young,Director General,2011-03-04,2011-03-04,1,Anthony Young
Anthony Zibara,Chief of Staff,2023-09-08,2023-09-08,1,Anthony Zibara
Antioco Puddu,Constituency Assistant,2016-10-26,2025-02-11,52,Antioco Puddu
Antoine Babinsky,Assistant Commissioner,2011-05-17,2011-05-17,1,Antoine Babinsky
Antoine Brunelle-cote,Assistant Secretary to the Cabinet,2019-12-18,2023-11-20,17,"Antoine  Brunelle-Cote, Antoine Brunelle-Cote, Antoine Brunelle-Côté"
Antoine Chevrier,Assistant Deputy Minister,2018-02-23,2024-10-29,22,"Antoine  Chevrier, Antoine Chevrier"
Antoine De Chevrotiere,Senior Science and Technology Advisor,2014-04-29,2024-05-22,9,"Antoine de la Chevrotiere, Antoine de la Chevrotière"
Antoine Doucet,"Policy Analyst, Infrastructure and Communities",2020-10-29,2020-10-29,1,Antoine Doucet
Antoine Douville,Program Officer,2010-08-26,2010-11-19,6,Antoine Douville
Antoine Forcier,Political Advisor,2021-02-11,2021-02-11,1,Antoine Forcier
Antoine Lacroix,Research Development Officer,2024-06-05,2024-06-05,1,Antoine Lacroix
Antoine Leger-dionne,Project Engineer,2024-10-30,2024-10-30,1,Antoine Leger-Dionne
Antoine Marleau,Parliamentary Affairs Advisor,2024-02-23,2024-02-23,1,Antoine Marleau
Antoine Rivard-deziel,Constituency Assistant,2017-01-19,2019-03-14,19,"Antoine Rivard Deziel, Antoine Rivard-Deziel, Antoine Rivard-Déziel"
Antoine Tardif,Policy Advisor,2020-02-19,2021-04-01,17,Antoine Tardif
Antoine Verret-bertrand,Trade Policy Analyst,2018-09-13,2018-09-13,1,Antoine Verret-Bertrand
Anton Agafonov,"Advisor, Intergovernmental Relations",2023-10-23,2023-10-23,1,Anton Agafonov
Anton Lori,Stakeholder Relations Advisor,2023-07-13,2024-05-02,98,"Anton  Lori, Anton LoRI, Anton LoRi, Anton LoRi , Anton Lori"
Anton Sestritsyn,Strategic Communications Advisor,2019-04-18,2020-07-16,3,Anton Sestritsyn
Antona Christus Ranjan,Policy Analyst,2023-02-23,2023-02-23,1,Antona Christus Ranjan
Antonella Ferro,"Senior Policy Advisor, Maritime Security",2015-01-12,2015-01-12,1,Antonella Ferro
Antonette Arvai,Physical Scientist,2024-01-19,2024-01-19,1,Antonette Arvai
Antoni Gilbert,"Assistant, Communications",2024-02-02,2024-02-13,3,Antoni Gilbert
Antonia Aphantitis,Legal Counsel,2023-03-13,2023-03-13,1,Antonia Aphantitis
Antonia Levy,Executive Assistant,2023-11-08,2024-11-18,7,Antonia Levy
Antonio Aprile,Manager,2017-11-30,2017-11-30,1,Antonio Aprile
Antonio Redfern Pucci,Legislative Assistant,2016-06-07,2016-06-07,1,Antonio Redfern Pucci
Antony Dudnikov,Policy Analyst,2024-02-26,2025-02-20,11,"Antony  Dudnikov, Antony Dudnikov"
Antony Laporte,Senior Policy Advisor,2020-06-17,2020-06-17,1,Antony LaPorte
Antony Rizak,Director,2020-08-27,2020-08-27,2,Antony Rizak
Anu Kumar,Policy Analyst,2017-05-30,2017-05-30,1,Anu Kumar
Anuj Bhasin,Trade Commissioner,2020-10-06,2020-10-06,1,Anuj Bhasin
Anuradha Marisetti,Assistant Deputy Minister,2018-10-26,2025-02-25,31,"Anuradha Maresetti, Anuradha Marisett, Anuradha Marisetti"
Anuradha Marinetti,Assistant Secretary,2024-11-05,2024-11-05,1,Anuradha Marinetti
Anushka Shibchurn,"Political Officer, Venezuela Task Force",2021-04-22,2021-04-22,1,Anushka Shibchurn
Anushua Nag,Policy Advisor,2022-01-25,2022-11-29,14,"Anushua  Nag, Anushua Nag, Anushua Nag "
Anya Jeffrey,"Director General, Policy and Planning",2016-03-02,2016-11-22,3,"Anja Jeffrey, Anya Jeffrey"
Anya Lisowski,"Regional Director, Client Service Team",2023-02-17,2023-02-17,1,Anya Lisowski
Anyes Dimsdale,"Manager, Intergovernmental Affairs",2021-02-16,2021-02-16,1,Anyes Dimsdale
Aparna Kurl,Director,2009-11-25,2023-06-05,5,"Aparna  Kurl, Aparna Kurl"
Apeksha Kumar,Deputy Director,2019-11-29,2022-03-23,3,"Apeksha Kumar, Apeksha Kumar "
Apoorva Srivastava,"Consul General, India in Toronto",2022-07-07,2022-07-07,1,apoorva srivastava
April Hexemer,Manager,2018-06-29,2018-06-29,1,April Hexemer
April Jeffs,Constituency Assistant,2020-04-14,2020-10-16,2,April Jeffs
April Nakatsu,Senior Director,2017-04-25,2017-04-25,1,April Nakatsu
April Natasku,Director General,2014-10-03,2014-10-04,2,April Natasku
April Whynot-lohnes,Constituency Assistant,2016-09-15,2016-09-15,1,April Whynot-Lohnes
