comlog_id,dates,dpoh_name_raw,gpt_superclean_title,count,CleanName_version1,CleanTitle_version1,CleanName_version2,CleanTitle_version2
159259,2010-10-27,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
159579,2010-10-27,Louis Levesque,"Deputy Minister, International Trade",1,Louis Levesque,"Deputy Minister, International Trade",Louis Levesque,Deputy Minister
162146,2010-11-02,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
162383,2010-11-02,Louis Levesque,"Deputy Minister, International Trade | Canada's G20 Sherpa",1,Louis Levesque,"Deputy Minister, International Trade | Canada's G20 Sherpa",Louis Levesque,Deputy Minister
164424,2010-12-20,Louis Levesque,"Deputy Minister, Trade",1,Louis Levesque,"Deputy Minister, Trade",Louis Levesque,Deputy Minister
165976,2011-01-10,Louis Levesque,"Deputy Minister, International Trade",1,Louis Levesque,"Deputy Minister, International Trade",Louis Levesque,Deputy Minister
167067,2011-02-24,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
167344,2011-02-24,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
167578,2011-02-24,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
168111,2011-02-24,Louis Levesque,"Deputy Minister, International Trade",1,Louis Levesque,"Deputy Minister, International Trade",Louis Levesque,Deputy Minister
167171,2011-02-25,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
170832,2011-03-01,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
171404,2011-03-01,Louis Levesque,"Deputy Minister, Department of Foreign Affairs",1,Louis Levesque,"Deputy Minister, Department of Foreign Affairs",Louis Levesque,Deputy Minister
171968,2011-04-18,Louis Levesque,"Deputy Minister, International Trade",1,Louis Levesque,"Deputy Minister, International Trade",Louis Levesque,Deputy Minister
171890,2011-04-19,Louis Levesque,"Deputy Minister, International Trade",1,Louis Levesque,"Deputy Minister, International Trade",Louis Levesque,Deputy Minister
171892,2011-04-19,Louis Levesque,"Deputy Minister, International Trade",1,Louis Levesque,"Deputy Minister, International Trade",Louis Levesque,Deputy Minister
173445,2011-05-27,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
173418,2011-05-31,Louis Levesque,"Deputy Minister, International Trade",1,Louis Levesque,"Deputy Minister, International Trade",Louis Levesque,Deputy Minister
192494,2011-10-05,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
192573,2011-10-05,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
193338,2011-10-18,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
192487,2011-10-27,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
193663,2011-10-27,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
195055,2011-10-27,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
200065,2011-11-07,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
195325,2011-11-15,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
196331,2011-11-22,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
199586,2011-11-22,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
200448,2011-11-22,Louis Levesque,"Deputy Minister, International Trade",1,Louis Levesque,"Deputy Minister, International Trade",Louis Levesque,Deputy Minister
207195,2012-01-12,Louis Levesque,"Deputy Minister, International Trade",1,Louis Levesque,"Deputy Minister, International Trade",Louis Levesque,Deputy Minister
215988,2012-03-26,Louis Levesque,"Deputy Minister, International Trade",1,Louis Levesque,"Deputy Minister, International Trade",Louis Levesque,Deputy Minister
215990,2012-03-26,Louis Levesque,"Deputy Minister, International Trade",1,Louis Levesque,"Deputy Minister, International Trade",Louis Levesque,Deputy Minister
235350,2012-03-29,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
232549,2012-04-26,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
226474,2012-05-16,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
226918,2012-05-17,Louis Levesque,"Deputy Minister, International Trade",1,Louis Levesque,"Deputy Minister, International Trade",Louis Levesque,Deputy Minister
233598,2012-07-08,Louis Levesque,"Deputy Minister, International Trade",1,Louis Levesque,"Deputy Minister, International Trade",Louis Levesque,Deputy Minister
233604,2012-07-08,Louis Levesque,"Deputy Minister, International Trade",1,Louis Levesque,"Deputy Minister, International Trade",Louis Levesque,Deputy Minister
241165,2012-10-10,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
244150,2012-10-10,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
241527,2012-10-16,Louis Levesque,"Deputy Minister, International Trade",1,Louis Levesque,"Deputy Minister, International Trade",Louis Levesque,Deputy Minister
244627,2012-10-17,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
250744,2012-11-21,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
247595,2012-11-28,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
249851,2012-12-03,Louis Levesque,"Deputy Minister, Transport, Infrastructure and Communities",1,Louis Levesque,"Deputy Minister, Transport, Infrastructure and Communities",Louis Levesque,Deputy Minister
252329,2012-12-17,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
254070,2012-12-17,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
252430,2012-12-20,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
253970,2012-12-20,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
255409,2012-12-20,Louis Levesque,"Deputy Minister, Transport, Infrastructure and Communities",1,Louis Levesque,"Deputy Minister, Transport, Infrastructure and Communities",Louis Levesque,Deputy Minister
257109,2013-01-08,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
257052,2013-01-09,Louis Levesque,"Deputy Minister, International Trade",1,Louis Levesque,"Deputy Minister, International Trade",Louis Levesque,Deputy Minister
259061,2013-01-24,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
259538,2013-01-28,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
259812,2013-02-07,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
258069,2013-02-08,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
264174,2013-02-11,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
259574,2013-02-14,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
264989,2013-03-05,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
267809,2013-04-08,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
268849,2013-04-09,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
271329,2013-04-17,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
271550,2013-04-17,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
273000,2013-04-17,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
273444,2013-04-17,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
273627,2013-04-17,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
273691,2013-04-18,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
274330,2013-05-01,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
275374,2013-05-31,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
283730,2013-06-04,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
279470,2013-06-13,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
279871,2013-06-26,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
286509,2013-07-03,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
291011,2013-08-20,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
289669,2013-08-28,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
291130,2013-08-28,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
291316,2013-08-28,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
296854,2013-09-26,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
298209,2013-10-02,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
302509,2013-10-07,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
303350,2013-10-08,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
302475,2013-10-11,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
301497,2013-11-07,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
310738,2013-11-14,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
312374,2013-12-03,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
315810,2014-01-14,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
318598,2014-02-10,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
318599,2014-02-10,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
319074,2014-02-21,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
318605,2014-02-24,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
320930,2014-02-26,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
321484,2014-03-01,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
321757,2014-03-14,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
321492,2014-03-18,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
324274,2014-04-08,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
324247,2014-04-10,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
323620,2014-04-30,Louis Levesque,"Deputy Minister, Transport",1,Louis Levesque,"Deputy Minister, Transport",Louis Levesque,Deputy Minister
328412,2014-05-12,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
329716,2014-06-04,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
329817,2014-06-20,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
329976,2014-06-26,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
334635,2014-09-11,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
335010,2014-09-19,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
343631,2014-12-01,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
340597,2014-12-02,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
343988,2014-12-02,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
343754,2014-12-05,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
343584,2014-12-09,Louis Levesque,"Deputy Minister, Transport",1,Louis Levesque,"Deputy Minister, Transport",Louis Levesque,Deputy Minister
343920,2014-12-11,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
346357,2015-01-20,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
344556,2015-01-22,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
344731,2015-01-22,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
348594,2015-02-17,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
349273,2015-02-17,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
349778,2015-03-17,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
358786,2015-06-01,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
357176,2015-06-23,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
358784,2015-07-15,Louis Levesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
94147,2009-01-29,Louis Lévesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
94234,2009-02-13,Louis Lévesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
101161,2009-03-31,Louis Lévesque,"Deputy Minister, International Trade",1,Louis Levesque,"Deputy Minister, International Trade",Louis Levesque,Deputy Minister
101046,2009-04-03,Louis Lévesque,"Deputy Minister, International Trade",1,Louis Levesque,"Deputy Minister, International Trade",Louis Levesque,Deputy Minister
101916,2009-04-03,Louis Lévesque,"Deputy Minister, International Trade",1,Louis Levesque,"Deputy Minister, International Trade",Louis Levesque,Deputy Minister
109511,2009-05-29,Louis Lévesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
120496,2009-08-13,Louis Lévesque,"Deputy Minister, International Trade",1,Louis Levesque,"Deputy Minister, International Trade",Louis Levesque,Deputy Minister
128115,2009-10-16,Louis Lévesque,"Deputy Minister, International Trade",1,Louis Levesque,"Deputy Minister, International Trade",Louis Levesque,Deputy Minister
131617,2009-11-03,Louis Lévesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
146091,2010-03-09,Louis Lévesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
149602,2010-05-27,Louis Lévesque,"Deputy Minister, International Trade",1,Louis Levesque,"Deputy Minister, International Trade",Louis Levesque,Deputy Minister
152126,2010-06-01,Louis Lévesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
152803,2010-06-01,Louis Lévesque,"Deputy Minister, International Trade",1,Louis Levesque,"Deputy Minister, International Trade",Louis Levesque,Deputy Minister
152276,2010-06-24,Louis Lévesque,"Deputy Minister, International Trade",1,Louis Levesque,"Deputy Minister, International Trade",Louis Levesque,Deputy Minister
156679,2010-09-10,Louis Lévesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
158013,2010-10-04,Louis Lévesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
156154,2010-10-04,Louis Lévesque,"Deputy Minister, International Trade",1,Louis Levesque,"Deputy Minister, International Trade",Louis Levesque,Deputy Minister
161225,2010-12-03,Louis Lévesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
172966,2011-01-14,Louis Lévesque,"Deputy Minister, International Trade",1,Louis Levesque,"Deputy Minister, International Trade",Louis Levesque,Deputy Minister
172981,2011-05-25,Louis Lévesque,"Deputy Minister, International Trade",1,Louis Levesque,"Deputy Minister, International Trade",Louis Levesque,Deputy Minister
182956,2011-08-11,Louis Lévesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
189685,2011-09-01,Louis Lévesque,"Deputy Minister, International Trade",1,Louis Levesque,"Deputy Minister, International Trade",Louis Levesque,Deputy Minister
188506,2011-09-08,Louis Lévesque,"Deputy Minister, International Trade",1,Louis Levesque,"Deputy Minister, International Trade",Louis Levesque,Deputy Minister
189044,2011-10-03,Louis Lévesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
193080,2011-10-18,Louis Lévesque,"Deputy Minister, International Trade",1,Louis Levesque,"Deputy Minister, International Trade",Louis Levesque,Deputy Minister
203112,2011-12-06,Louis Lévesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
207370,2012-01-31,Louis Lévesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
223600,2012-04-27,Louis Lévesque,"Deputy Minister, International Trade",1,Louis Levesque,"Deputy Minister, International Trade",Louis Levesque,Deputy Minister
229096,2012-06-05,Louis Lévesque,"Deputy Minister, International Trade",1,Louis Levesque,"Deputy Minister, International Trade",Louis Levesque,Deputy Minister
229950,2012-06-05,Louis Lévesque,"Deputy Minister, International Trade",1,Louis Levesque,"Deputy Minister, International Trade",Louis Levesque,Deputy Minister
229101,2012-06-25,Louis Lévesque,"Deputy Minister, International Trade",1,Louis Levesque,"Deputy Minister, International Trade",Louis Levesque,Deputy Minister
232470,2012-07-25,Louis Lévesque,"Deputy Minister, International Trade",1,Louis Levesque,"Deputy Minister, International Trade",Louis Levesque,Deputy Minister
234270,2012-07-25,Louis Lévesque,"Deputy Minister, International Trade",1,Louis Levesque,"Deputy Minister, International Trade",Louis Levesque,Deputy Minister
236270,2012-08-24,Louis Lévesque,"Deputy Minister, International Trade",1,Louis Levesque,"Deputy Minister, International Trade",Louis Levesque,Deputy Minister
250596,2012-11-20,Louis Lévesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
253589,2012-12-04,Louis Lévesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
252679,2012-12-13,Louis Lévesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
253609,2012-12-13,Louis Lévesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
253789,2012-12-13,Louis Lévesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
252550,2012-12-19,Louis Lévesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
252952,2012-12-19,Louis Lévesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
254150,2012-12-19,Louis Lévesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
256851,2013-01-09,Louis Lévesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
261069,2013-02-12,Louis Lévesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
262030,2013-02-19,Louis Lévesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
262190,2013-02-27,Louis Lévesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
262213,2013-02-27,Louis Lévesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
264470,2013-02-27,Louis Lévesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
265457,2013-02-27,Louis Lévesque,"Deputy Minister, Transport, Infrastructure and Communities",1,Louis Levesque,"Deputy Minister, Transport, Infrastructure and Communities",Louis Levesque,Deputy Minister
271399,2013-04-17,Louis Lévesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
271726,2013-04-17,Louis Lévesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
273472,2013-04-17,Louis Lévesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
273554,2013-04-17,Louis Lévesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
273660,2013-04-17,Louis Lévesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
273670,2013-04-17,Louis Lévesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
273696,2013-04-25,Louis Lévesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
273713,2013-04-25,Louis Lévesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
275569,2013-05-24,Louis Lévesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
276790,2013-05-27,Louis Lévesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
279709,2013-06-03,Louis Lévesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
278935,2013-06-11,Louis Lévesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
278958,2013-06-11,Louis Lévesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
277515,2013-06-12,Louis Lévesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
284956,2013-07-08,Louis Lévesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
288929,2013-09-03,Louis Lévesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
296826,2013-09-23,Louis Lévesque,"Deputy Minister, Transport",1,Louis Levesque,"Deputy Minister, Transport",Louis Levesque,Deputy Minister
302329,2013-10-08,Louis Lévesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
302331,2013-10-11,Louis Lévesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
313909,2014-01-23,Louis Lévesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
319069,2014-01-31,Louis Lévesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
322182,2014-03-10,Louis Lévesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
324706,2014-04-02,Louis Lévesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
324714,2014-04-02,Louis Lévesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
324000,2014-04-10,Louis Lévesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
324002,2014-04-10,Louis Lévesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
328452,2014-04-11,Louis Lévesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
327612,2014-06-03,Louis Lévesque,"Deputy Minister, Transport Canada",1,Louis Levesque,"Deputy Minister, Transport Canada",Louis Levesque,Deputy Minister
329814,2014-06-17,Louis Lévesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
330122,2014-06-19,Louis Lévesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
329875,2014-06-30,Louis Lévesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
335692,2014-09-10,Louis Lévesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
340424,2014-12-02,Louis Lévesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
343227,2014-12-02,Louis Lévesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
343723,2014-12-02,Louis Lévesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
345557,2015-01-23,Louis Lévesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
344766,2015-01-29,Louis Lévesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
349253,2015-02-18,Louis Lévesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
349622,2015-03-18,Louis Lévesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
351503,2015-03-31,Louis Lévesque,Deputy Minister,1,Louis Levesque,Deputy Minister,Louis Levesque,Deputy Minister
97480,2009-02-04,Louis Levesques,"Deputy Minister, International Trade",1,Louis Levesques,"Deputy Minister, International Trade",Louie Levesque,"Deputy Minister, International Trade"
146254,2010-04-08,Louis Levonian,Assistant Deputy Minister,1,Louis Levonian,Assistant Deputy Minister,Lousie Levonian,Assistant Deputy Minister
336614,2014-09-17,Louis Longchamps,Director of Communications,1,Louis Longchamps,Director of Communications,Louis Longchamps,Director of Communications
362668,2015-01-28,Louis Longchamps,Director of Communications,1,Louis Longchamps,Director of Communications,Louis Longchamps,Director of Communications
362682,2015-02-06,Louis Longchamps,Director of Communications,1,Louis Longchamps,Director of Communications,Louis Longchamps,Director of Communications
359436,2015-07-03,Louis Longchamps,Director of Communications,1,Louis Longchamps,Director of Communications,Louis Longchamps,Director of Communications
361191,2015-08-19,Louis Longchamps,Director of Communications,1,Louis Longchamps,Director of Communications,Louis Longchamps,Director of Communications
359963,2015-07-24,Louis Longshcamps,Communications,1,Louis Longshcamps,Communications,Louis Longshcamps,Communications
399801,2017-04-21,Louis Marcotte,"Transition Team, FDI Hub",1,Louis Marcotte,"Transition Team, FDI Hub",Louis Marcotte,Chief Air Negotiator | Director General
399559,2017-04-27,Louis Marcotte,"Lead, Transition Team, Foreign Direct Investment Hub",1,Louis Marcotte,"Lead, Transition Team, Foreign Direct Investment Hub",Louis Marcotte,Chief Air Negotiator | Director General
404232,2017-05-02,Louis Marcotte,Director General,1,Louis Marcotte,Director General,Louis Marcotte,Chief Air Negotiator | Director General
