comlog_id,dates,dpoh_name_raw,gpt_superclean_title,count,CleanName_version1,CleanTitle_version1,CleanName_version2,CleanTitle_version2,CleanName_version3,CleanTitle_version3
611792,2024-07-29,Grahame  Johnson ,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
616201,2024-09-19,Grahame  Johnson ,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
630254,2025-02-04,Grahame  Johnson ,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
634029,2025-03-25,Grahame  Johnson ,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
453958,2019-05-09,Grahame Johnson,Managing Director,1,Grahame Johnson,Managing Director,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
457168,2019-06-18,Grahame Johnson,"Managing Director, Financial Stability",1,Grahame Johnson,"Managing Director, Financial Stability",Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
462167,2019-12-05,Grahame Johnson,Managing Director,1,Grahame Johnson,Managing Director,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
564559,2023-04-26,Grahame Johnson,Managing Director,1,Grahame Johnson,Managing Director,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
573096,2023-07-12,Grahame Johnson,Managing Director,1,Grahame Johnson,Managing Director,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
574991,2023-07-12,Grahame Johnson,"Managing Director, Financial Markets",1,Grahame Johnson,"Managing Director, Financial Markets",Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
574858,2023-07-25,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
573914,2023-07-27,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
574077,2023-07-27,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
576166,2023-08-01,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
576535,2023-08-17,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
576071,2023-08-29,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
576148,2023-08-30,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
576149,2023-08-30,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
576155,2023-08-30,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
576236,2023-08-30,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
576326,2023-08-30,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
576339,2023-08-30,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
576495,2023-08-30,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
576721,2023-08-30,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
576794,2023-08-30,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
576986,2023-09-01,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
577102,2023-09-19,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
577174,2023-09-19,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
578403,2023-09-19,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
578680,2023-09-19,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
577657,2023-09-21,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
577476,2023-09-21,Grahame Johnson,"Assistant Deputy Minister, Financial Services",1,Grahame Johnson,"Assistant Deputy Minister, Financial Services",Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
579224,2023-09-21,Grahame Johnson,"Assistant Deputy Minister, Financial Services",1,Grahame Johnson,"Assistant Deputy Minister, Financial Services",Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
581836,2023-09-27,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
580019,2023-10-03,Grahame Johnson,Member of Parliament,1,Grahame Johnson,Member of Parliament,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
582498,2023-10-06,Grahame Johnson,"Assistant Deputy Minister, Financial Services Sector Policy",1,Grahame Johnson,"Assistant Deputy Minister, Financial Services Sector Policy",Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
578517,2023-10-06,Grahame Johnson,"Assistant Deputy Minister, Policy",1,Grahame Johnson,"Assistant Deputy Minister, Policy",Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
581345,2023-10-12,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
581735,2023-10-24,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
582343,2023-10-25,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
585396,2023-11-27,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
589534,2023-11-27,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
588328,2023-11-28,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
586799,2023-11-28,Grahame Johnson,"Assistant Deputy Minister, Financial Sector Policy",1,Grahame Johnson,"Assistant Deputy Minister, Financial Sector Policy",Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
589598,2023-12-08,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
590278,2023-12-12,Grahame Johnson,"Assistant Deputy Minister, Financial Services Sector Policy",1,Grahame Johnson,"Assistant Deputy Minister, Financial Services Sector Policy",Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
590139,2023-12-15,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
592128,2024-01-04,Grahame Johnson,Member of Parliament,1,Grahame Johnson,Member of Parliament,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
592253,2024-01-16,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
592305,2024-01-16,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
593058,2024-01-16,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
593220,2024-01-16,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
592269,2024-01-16,Grahame Johnson,"Assistant Deputy Minister, Financial Sector Policy",1,Grahame Johnson,"Assistant Deputy Minister, Financial Sector Policy",Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
593609,2024-01-16,Grahame Johnson,"Assistant Deputy Minister, Financial Sector Policy",1,Grahame Johnson,"Assistant Deputy Minister, Financial Sector Policy",Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
593057,2024-01-19,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
593977,2024-01-29,Grahame Johnson,Associate Deputy Minister,1,Grahame Johnson,Associate Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
594138,2024-01-29,Grahame Johnson,Associate Deputy Minister,1,Grahame Johnson,Associate Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
597091,2024-02-01,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
596016,2024-02-07,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
597085,2024-02-13,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
596614,2024-02-26,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
599454,2024-03-01,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
595669,2024-03-08,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
599618,2024-03-21,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
598568,2024-03-25,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
603196,2024-04-04,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
600712,2024-04-09,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
601560,2024-04-29,Grahame Johnson,Associate Assistant Deputy Minister,1,Grahame Johnson,Associate Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
613999,2024-04-30,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
615290,2024-05-06,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
607142,2024-05-08,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
608553,2024-05-08,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
608558,2024-05-13,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
603233,2024-05-13,Grahame Johnson,Associate Assistant Deputy Minister,1,Grahame Johnson,Associate Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
607162,2024-05-15,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
607171,2024-05-21,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
605989,2024-05-27,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
605990,2024-05-27,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
605581,2024-05-28,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
606032,2024-05-28,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
607675,2024-05-28,Grahame Johnson,"Assistant Deputy Minister, Financial Sector Policy",1,Grahame Johnson,"Assistant Deputy Minister, Financial Sector Policy",Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
609335,2024-06-11,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
609612,2024-06-17,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
613756,2024-07-10,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
612724,2024-07-25,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
611861,2024-07-26,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
611719,2024-07-26,Grahame Johnson,Associate Assistant Deputy Minister,1,Grahame Johnson,Associate Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
614330,2024-08-23,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
614489,2024-08-23,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
614620,2024-08-23,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
615123,2024-08-23,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
614326,2024-08-23,Grahame Johnson,"Assistant Deputy Minister, Financial Sector Policy",1,Grahame Johnson,"Assistant Deputy Minister, Financial Sector Policy",Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
614158,2024-09-06,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
616603,2024-10-09,Grahame Johnson,Associate Assistant Deputy Minister,1,Grahame Johnson,Associate Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
619054,2024-10-24,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
623856,2024-11-22,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
623858,2024-11-22,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
625934,2024-11-26,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
626514,2024-11-26,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
628655,2024-12-06,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
628465,2024-12-10,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
629039,2024-12-17,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
630729,2025-01-16,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
630889,2025-01-16,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
631380,2025-01-16,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
631458,2025-01-16,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
630863,2025-01-16,Grahame Johnson,"Assistant Deputy Minister, Financial Sector Policy",1,Grahame Johnson,"Assistant Deputy Minister, Financial Sector Policy",Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
630890,2025-01-23,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
631124,2025-02-03,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
631738,2025-02-20,Grahame Johnson,Assistant Deputy Minister,1,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister,Grahame Johnson,Assistant Deputy Minister
445416,2019-01-30,Grahame Rivers,Director of Digital Enablement,1,Grahame Rivers,Director of Digital Enablement,Grahame Rivers,"Director, Application Development and Database and Data Administration",Grahame Rivers,"Director, Application Development and Database and Data Administration"
450705,2019-03-19,Grahame Rivers,"Director, Application Development and Database and Data Administration",1,Grahame Rivers,"Director, Application Development and Database and Data Administration",Grahame Rivers,"Director, Application Development and Database and Data Administration",Grahame Rivers,"Director, Application Development and Database and Data Administration"
124194,2008-10-22,Graham Flack,"Assistant Deputy Minister, International Trade and Finance",1,Graham Flack,"Assistant Deputy Minister, International Trade and Finance",Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
86996,2008-11-18,Graham Flack,Assistant Deputy Minister,1,Graham Flack,Assistant Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
109278,2009-05-28,Graham Flack,"Assistant Deputy Minister, Tax Policy",1,Graham Flack,"Assistant Deputy Minister, Tax Policy",Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
113175,2009-06-23,Graham Flack,Assistant Deputy Minister,1,Graham Flack,Assistant Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
121261,2009-09-01,Graham Flack,Assistant Deputy Minister,1,Graham Flack,Assistant Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
121259,2009-09-14,Graham Flack,Assistant Deputy Minister,1,Graham Flack,Assistant Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
125129,2009-09-14,Graham Flack,Assistant Deputy Minister,1,Graham Flack,Assistant Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
129374,2009-10-27,Graham Flack,Assistant Deputy Minister,1,Graham Flack,Assistant Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
143754,2010-02-11,Graham Flack,Assistant Deputy Minister,1,Graham Flack,Assistant Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
146032,2010-03-24,Graham Flack,Assistant Deputy Minister,1,Graham Flack,Assistant Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
148368,2010-04-01,Graham Flack,Director General,1,Graham Flack,Director General,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
148243,2010-04-06,Graham Flack,Assistant Deputy Minister,1,Graham Flack,Assistant Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
148245,2010-04-20,Graham Flack,Assistant Deputy Minister,1,Graham Flack,Assistant Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
148246,2010-04-30,Graham Flack,Assistant Deputy Minister,1,Graham Flack,Assistant Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
152283,2010-06-10,Graham Flack,Assistant Deputy Minister,1,Graham Flack,Assistant Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
164194,2010-12-01,Graham Flack,Associate Deputy Minister,1,Graham Flack,Associate Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
191623,2011-10-20,Graham Flack,Associate Deputy Minister,1,Graham Flack,Associate Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
195063,2011-10-27,Graham Flack,Associate Deputy Minister,1,Graham Flack,Associate Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
199875,2011-11-15,Graham Flack,Assistant Deputy Minister,1,Graham Flack,Assistant Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
199865,2011-11-15,Graham Flack,Associate Deputy Minister,1,Graham Flack,Associate Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
199949,2011-11-15,Graham Flack,Associate Deputy Minister,1,Graham Flack,Associate Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
245247,2012-10-02,Graham Flack,Associate Deputy Minister,1,Graham Flack,Associate Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
249276,2012-11-16,Graham Flack,Deputy Minister,1,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
271138,2013-04-23,Graham Flack,Deputy Secretary to the Cabinet,1,Graham Flack,Deputy Secretary to the Cabinet,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
273026,2013-04-23,Graham Flack,Deputy Secretary to the Cabinet,1,Graham Flack,Deputy Secretary to the Cabinet,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
276612,2013-05-29,Graham Flack,Deputy Secretary to the Cabinet,1,Graham Flack,Deputy Secretary to the Cabinet,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
278936,2013-06-03,Graham Flack,Deputy Secretary to the Cabinet,1,Graham Flack,Deputy Secretary to the Cabinet,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
278912,2013-06-12,Graham Flack,Deputy Secretary to the Cabinet,1,Graham Flack,Deputy Secretary to the Cabinet,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
316002,2014-01-20,Graham Flack,Deputy Secretary to Cabinet,1,Graham Flack,Deputy Secretary to Cabinet,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
318409,2014-02-04,Graham Flack,Deputy Secretary to the Cabinet,1,Graham Flack,Deputy Secretary to the Cabinet,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
319777,2014-02-11,Graham Flack,Deputy Secretary to the Cabinet,1,Graham Flack,Deputy Secretary to the Cabinet,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
321214,2014-03-03,Graham Flack,Deputy Secretary to the Cabinet,1,Graham Flack,Deputy Secretary to the Cabinet,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
322129,2014-03-03,Graham Flack,Deputy Secretary to the Cabinet,1,Graham Flack,Deputy Secretary to the Cabinet,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
321767,2014-03-24,Graham Flack,Deputy Secretary to the Cabinet,1,Graham Flack,Deputy Secretary to the Cabinet,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
324495,2014-05-08,Graham Flack,Deputy Secretary to the Cabinet,1,Graham Flack,Deputy Secretary to the Cabinet,Graham Flack,Deputy Minister,Graham Flack,Deputy Minister
