comlog_id,dates,dpoh_name_raw,gpt_superclean_title,count,CleanName_version1
498056,2021-02-08,Greg Fergus,Member of Parliament,1,Greg Fergus
499774,2021-02-10,Greg Fergus,Member of Parliament,1,Greg Fergus
497887,2021-02-10,Greg Fergus,Parliamentary Secretary,1,Greg Fergus
495615,2021-02-11,Greg Fergus,Member of Parliament,1,Greg Fergus
496461,2021-02-17,Greg Fergus,Member of Parliament,1,Greg Fergus
496564,2021-02-17,Greg Fergus,Member of Parliament,1,Greg Fergus
499595,2021-02-19,Greg Fergus,Member of Parliament,1,Greg Fergus
502421,2021-03-01,Greg Fergus,Member of Parliament,1,Greg Fergus
501147,2021-03-01,Greg Fergus,Parliamentary Secretary,1,Greg Fergus
497127,2021-03-02,Greg Fergus,Member of Parliament,1,Greg Fergus
502004,2021-03-02,Greg Fergus,Member of Parliament,1,Greg Fergus
500545,2021-03-19,Greg Fergus,Parliamentary Secretary,1,Greg Fergus
502219,2021-03-29,Greg Fergus,Member of Parliament,1,Greg Fergus
502805,2021-03-29,Greg Fergus,Member of Parliament,1,Greg Fergus
500309,2021-03-30,Greg Fergus,Member of Parliament,1,Greg Fergus
502481,2021-03-30,Greg Fergus,Member of Parliament,1,Greg Fergus
500513,2021-03-31,Greg Fergus,Member of Parliament,1,Greg Fergus
500729,2021-03-31,Greg Fergus,Member of Parliament,1,Greg Fergus
501534,2021-03-31,Greg Fergus,Member of Parliament,1,Greg Fergus
504267,2021-04-07,Greg Fergus,Member of Parliament,1,Greg Fergus
503675,2021-04-08,Greg Fergus,Member of Parliament,1,Greg Fergus
505953,2021-04-08,Greg Fergus,Member of Parliament,1,Greg Fergus
502824,2021-04-13,Greg Fergus,Member of Parliament,1,Greg Fergus
504483,2021-04-13,Greg Fergus,Member of Parliament,1,Greg Fergus
504478,2021-04-20,Greg Fergus,Member of Parliament,1,Greg Fergus
504485,2021-04-22,Greg Fergus,Member of Parliament,1,Greg Fergus
504486,2021-04-28,Greg Fergus,Member of Parliament,1,Greg Fergus
507021,2021-05-10,Greg Fergus,Member of Parliament,1,Greg Fergus
508690,2021-05-12,Greg Fergus,Member of Parliament,1,Greg Fergus
507420,2021-05-18,Greg Fergus,Member of Parliament,1,Greg Fergus
509269,2021-05-20,Greg Fergus,Member of Parliament,1,Greg Fergus
508325,2021-05-21,Greg Fergus,Member of Parliament,1,Greg Fergus
506873,2021-05-25,Greg Fergus,Member of Parliament,1,Greg Fergus
506450,2021-05-28,Greg Fergus,Member of Parliament,1,Greg Fergus
506607,2021-05-28,Greg Fergus,Member of Parliament,1,Greg Fergus
507907,2021-05-28,Greg Fergus,Member of Parliament,1,Greg Fergus
508164,2021-05-28,Greg Fergus,Member of Parliament,1,Greg Fergus
510253,2021-06-01,Greg Fergus,Member of Parliament,1,Greg Fergus
510608,2021-06-07,Greg Fergus,Member of Parliament,1,Greg Fergus
511631,2021-06-07,Greg Fergus,Member of Parliament,1,Greg Fergus
510205,2021-06-08,Greg Fergus,Member of Parliament,1,Greg Fergus
510265,2021-06-30,Greg Fergus,Member of Parliament,1,Greg Fergus
512849,2021-07-14,Greg Fergus,Member of Parliament,1,Greg Fergus
512859,2021-07-20,Greg Fergus,Member of Parliament,1,Greg Fergus
512852,2021-07-22,Greg Fergus,Member of Parliament,1,Greg Fergus
513914,2021-08-11,Greg Fergus,Member of Parliament,1,Greg Fergus
515455,2021-10-13,Greg Fergus,Member of Parliament,1,Greg Fergus
515985,2021-10-13,Greg Fergus,Member of Parliament,1,Greg Fergus
515397,2021-10-19,Greg Fergus,Member of Parliament,1,Greg Fergus
514876,2021-10-25,Greg Fergus,Member of Parliament,1,Greg Fergus
516345,2021-11-01,Greg Fergus,Member of Parliament,1,Greg Fergus
516823,2021-11-03,Greg Fergus,Member of Parliament,1,Greg Fergus
516888,2021-11-03,Greg Fergus,Member of Parliament,1,Greg Fergus
518311,2021-11-03,Greg Fergus,Member of Parliament,1,Greg Fergus
516419,2021-11-12,Greg Fergus,Member of Parliament,1,Greg Fergus
518472,2021-11-15,Greg Fergus,Member of Parliament,1,Greg Fergus
518274,2021-11-16,Greg Fergus,Member of Parliament,1,Greg Fergus
517631,2021-11-19,Greg Fergus,Member of Parliament,1,Greg Fergus
516237,2021-11-29,Greg Fergus,Member of Parliament,1,Greg Fergus
518107,2021-11-29,Greg Fergus,Member of Parliament,1,Greg Fergus
519565,2021-12-02,Greg Fergus,Member of Parliament,1,Greg Fergus
520601,2021-12-02,Greg Fergus,Member of Parliament,1,Greg Fergus
520602,2021-12-02,Greg Fergus,Member of Parliament,1,Greg Fergus
520122,2021-12-06,Greg Fergus,Member of Parliament,1,Greg Fergus
516780,2021-12-08,Greg Fergus,Member of Parliament,1,Greg Fergus
519676,2021-12-08,Greg Fergus,Parliamentary Secretary,1,Greg Fergus
525865,2021-12-09,Greg Fergus,Member of Parliament,1,Greg Fergus
520303,2021-12-13,Greg Fergus,Member of Parliament,1,Greg Fergus
519788,2021-12-16,Greg Fergus,Member of Parliament,1,Greg Fergus
518554,2021-12-17,Greg Fergus,Member of Parliament,1,Greg Fergus
518596,2021-12-17,Greg Fergus,Member of Parliament,1,Greg Fergus
519298,2021-12-17,Greg Fergus,Member of Parliament,1,Greg Fergus
518969,2021-12-21,Greg Fergus,Member of Parliament,1,Greg Fergus
520398,2022-01-13,Greg Fergus,Member of Parliament,1,Greg Fergus
520366,2022-01-18,Greg Fergus,Member of Parliament,1,Greg Fergus
521171,2022-01-18,Greg Fergus,Member of Parliament,1,Greg Fergus
522699,2022-01-18,Greg Fergus,Member of Parliament,1,Greg Fergus
523075,2022-01-18,Greg Fergus,Member of Parliament,1,Greg Fergus
523090,2022-01-18,Greg Fergus,Member of Parliament,1,Greg Fergus
520598,2022-01-20,Greg Fergus,Member of Parliament,1,Greg Fergus
521277,2022-01-20,Greg Fergus,Member of Parliament,1,Greg Fergus
521872,2022-01-20,Greg Fergus,Member of Parliament,1,Greg Fergus
522467,2022-01-20,Greg Fergus,Member of Parliament,1,Greg Fergus
522619,2022-01-20,Greg Fergus,Member of Parliament,1,Greg Fergus
520483,2022-01-21,Greg Fergus,Member of Parliament,1,Greg Fergus
520562,2022-01-24,Greg Fergus,Member of Parliament,1,Greg Fergus
521816,2022-01-24,Greg Fergus,Member of Parliament,1,Greg Fergus
522173,2022-01-24,Greg Fergus,Member of Parliament,1,Greg Fergus
526067,2022-02-02,Greg Fergus,Member of Parliament,1,Greg Fergus
526512,2022-02-08,Greg Fergus,Member of Parliament,1,Greg Fergus
527110,2022-02-14,Greg Fergus,Member of Parliament,1,Greg Fergus
523555,2022-02-18,Greg Fergus,Member of Parliament,1,Greg Fergus
523973,2022-02-22,Greg Fergus,Member of Parliament,1,Greg Fergus
524275,2022-02-22,Greg Fergus,Member of Parliament,1,Greg Fergus
525335,2022-02-22,Greg Fergus,Member of Parliament,1,Greg Fergus
525707,2022-02-22,Greg Fergus,Member of Parliament,1,Greg Fergus
526372,2022-02-23,Greg Fergus,Member of Parliament,1,Greg Fergus
524154,2022-02-28,Greg Fergus,Parliamentary Secretary,1,Greg Fergus
527410,2022-03-02,Greg Fergus,Parliamentary Secretary,1,Greg Fergus
524534,2022-03-08,Greg Fergus,Member of Parliament,1,Greg Fergus
528212,2022-03-17,Greg Fergus,Parliamentary Secretary,1,Greg Fergus
528216,2022-03-18,Greg Fergus,Parliamentary Secretary,1,Greg Fergus
528763,2022-03-22,Greg Fergus,Member of Parliament,1,Greg Fergus
529729,2022-03-22,Greg Fergus,Member of Parliament,1,Greg Fergus
531130,2022-04-12,Greg Fergus,Member of Parliament,1,Greg Fergus
532341,2022-04-14,Greg Fergus,Member of Parliament,1,Greg Fergus
532268,2022-04-26,Greg Fergus,Member of Parliament,1,Greg Fergus
535978,2022-05-02,Greg Fergus,Member of Parliament,1,Greg Fergus
530555,2022-05-04,Greg Fergus,Member of Parliament,1,Greg Fergus
534064,2022-05-10,Greg Fergus,Member of Parliament,1,Greg Fergus
536089,2022-05-19,Greg Fergus,Member of Parliament,1,Greg Fergus
535267,2022-05-30,Greg Fergus,Member of Parliament,1,Greg Fergus
535595,2022-05-30,Greg Fergus,Member of Parliament,1,Greg Fergus
536434,2022-06-06,Greg Fergus,Member of Parliament,1,Greg Fergus
535454,2022-06-15,Greg Fergus,Member of Parliament,1,Greg Fergus
536114,2022-06-15,Greg Fergus,Member of Parliament,1,Greg Fergus
536989,2022-06-21,Greg Fergus,Member of Parliament,1,Greg Fergus
538503,2022-06-28,Greg Fergus,Member of Parliament,1,Greg Fergus
539215,2022-07-06,Greg Fergus,Member of Parliament,1,Greg Fergus
538973,2022-07-18,Greg Fergus,Member of Parliament,1,Greg Fergus
539576,2022-07-18,Greg Fergus,Member of Parliament,1,Greg Fergus
540194,2022-07-19,Greg Fergus,Member of Parliament,1,Greg Fergus
541089,2022-08-22,Greg Fergus,Member of Parliament,1,Greg Fergus
540519,2022-08-25,Greg Fergus,Parliamentary Secretary,1,Greg Fergus
540796,2022-09-06,Greg Fergus,Member of Parliament,1,Greg Fergus
541569,2022-09-06,Greg Fergus,Member of Parliament,1,Greg Fergus
541588,2022-09-06,Greg Fergus,Member of Parliament,1,Greg Fergus
542437,2022-09-29,Greg Fergus,Member of Parliament,1,Greg Fergus
543149,2022-09-29,Greg Fergus,Member of Parliament,1,Greg Fergus
546139,2022-10-20,Greg Fergus,Member of Parliament,1,Greg Fergus
547540,2022-10-20,Greg Fergus,Member of Parliament,1,Greg Fergus
544815,2022-10-26,Greg Fergus,Member of Parliament,1,Greg Fergus
547491,2022-10-27,Greg Fergus,Member of Parliament,1,Greg Fergus
551393,2022-11-07,Greg Fergus,Member of Parliament,1,Greg Fergus
552152,2022-11-14,Greg Fergus,Member of Parliament,1,Greg Fergus
549257,2022-11-15,Greg Fergus,Member of Parliament,1,Greg Fergus
552272,2022-11-15,Greg Fergus,Member of Parliament,1,Greg Fergus
548275,2022-11-22,Greg Fergus,Member of Parliament,1,Greg Fergus
548451,2022-11-25,Greg Fergus,Member of Parliament,1,Greg Fergus
548650,2022-12-01,Greg Fergus,Member of Parliament,1,Greg Fergus
553449,2022-12-09,Greg Fergus,Member of Parliament,1,Greg Fergus
554551,2023-01-16,Greg Fergus,Member of Parliament,1,Greg Fergus
559964,2023-02-06,Greg Fergus,Member of Parliament,1,Greg Fergus
558228,2023-02-07,Greg Fergus,Member of Parliament,1,Greg Fergus
558856,2023-02-09,Greg Fergus,Member of Parliament,1,Greg Fergus
558872,2023-02-09,Greg Fergus,Member of Parliament,1,Greg Fergus
559728,2023-02-10,Greg Fergus,Member of Parliament,1,Greg Fergus
601857,2023-02-10,Greg Fergus,Member of Parliament,1,Greg Fergus
556085,2023-02-14,Greg Fergus,Member of Parliament,1,Greg Fergus
559527,2023-02-20,Greg Fergus,Member of Parliament,1,Greg Fergus
558141,2023-02-21,Greg Fergus,Member of Parliament,1,Greg Fergus
559282,2023-02-21,Greg Fergus,Member of Parliament,1,Greg Fergus
557673,2023-02-23,Greg Fergus,Member of Parliament,1,Greg Fergus
557456,2023-02-24,Greg Fergus,Member of Parliament,1,Greg Fergus
563087,2023-03-01,Greg Fergus,Member of Parliament,1,Greg Fergus
561352,2023-03-02,Greg Fergus,Member of Parliament,1,Greg Fergus
560272,2023-03-08,Greg Fergus,Member of Parliament,1,Greg Fergus
560354,2023-03-08,Greg Fergus,Parliamentary Secretary,1,Greg Fergus
562680,2023-03-08,Greg Fergus,Parliamentary Secretary,1,Greg Fergus
558541,2023-03-13,Greg Fergus,Member of Parliament,1,Greg Fergus
560442,2023-03-21,Greg Fergus,Member of Parliament,1,Greg Fergus
560699,2023-03-21,Greg Fergus,Member of Parliament,1,Greg Fergus
565384,2023-04-11,Greg Fergus,Member of Parliament,1,Greg Fergus
565656,2023-04-25,Greg Fergus,Member of Parliament,1,Greg Fergus
568415,2023-05-01,Greg Fergus,Parliamentary Secretary,1,Greg Fergus
568766,2023-05-29,Greg Fergus,Member of Parliament,1,Greg Fergus
576962,2023-08-11,Greg Fergus,Member of Parliament,1,Greg Fergus
576966,2023-08-18,Greg Fergus,Member of Parliament,1,Greg Fergus
601892,2023-08-18,Greg Fergus,Member of Parliament,1,Greg Fergus
576678,2023-08-25,Greg Fergus,Member of Parliament,1,Greg Fergus
578006,2023-09-28,Greg Fergus,Member of Parliament,1,Greg Fergus
580551,2023-10-23,Greg Fergus,Speaker of the House of Commons,1,Greg Fergus
594956,2023-10-25,Greg Fergus,Speaker of the House,1,Greg Fergus
584610,2023-11-17,Greg Fergus,Member of Parliament,1,Greg Fergus
588031,2023-11-21,Greg Fergus,Member of Parliament,1,Greg Fergus
587457,2023-11-21,Greg Fergus,Speaker of the House of Commons,1,Greg Fergus
587968,2023-11-22,Greg Fergus,Speaker of the House of Commons,1,Greg Fergus
588746,2023-11-28,Greg Fergus,Speaker of the House of Commons,1,Greg Fergus
591841,2024-01-29,Greg Fergus,Member of Parliament,1,Greg Fergus
595009,2024-02-01,Greg Fergus,Speaker of the House,1,Greg Fergus
598248,2024-02-07,Greg Fergus,Speaker,1,Greg Fergus
596581,2024-02-22,Greg Fergus,Member of Parliament,1,Greg Fergus
599201,2024-04-05,Greg Fergus,Speaker,1,Greg Fergus
600705,2024-04-08,Greg Fergus,Member of Parliament,1,Greg Fergus
601989,2024-04-29,Greg Fergus,Speaker of the House of Commons,1,Greg Fergus
603382,2024-04-30,Greg Fergus,Speaker of the House of Commons,1,Greg Fergus
607642,2024-05-01,Greg Fergus,Member of Parliament,1,Greg Fergus
608399,2024-05-30,Greg Fergus,Member of Parliament,1,Greg Fergus
617637,2024-09-25,Greg Fergus,Speaker of the House,1,Greg Fergus
623860,2024-10-22,Greg Fergus,Speaker of the House,1,Greg Fergus
624062,2024-11-20,Greg Fergus,Member of Parliament,1,Greg Fergus
624332,2024-11-20,Greg Fergus,Member of Parliament,1,Greg Fergus
631696,2025-01-30,Greg Fergus,Speaker of the House,1,Greg Fergus
379817,2016-05-27,GREG FERGUS,Member of Parliament,1,Greg Fergus
373168,2016-03-20,"Greg Fergus, MP",Parliamentary Secretary,1,Greg Fergus
272292,2013-04-29,Greg Fiddy,Strategic Advisor to the Chief of Staff,1,Greg Fiddy
528381,2022-03-21,Greg Flato,Senior Scientist,1,Greg Flato
634677,2025-03-12,Greg Flato,Director,1,Greg Flato
597628,2024-02-26,Greg Frame,"Regional Advisor, West and North",1,Greg Frame
613995,2024-09-09,Greg Frame,Issues Manager and Assistant to the Parliamentary Secretary,1,Greg Frame
433119,2018-08-22,Greg Furges,Member of Parliament,1,Greg Furges
372058,2016-02-17,Greg Furgus,Member of Parliament,1,Greg Furgus
381020,2016-06-30,Greg Furgus,Parliamentary Secretary,1,Greg Furgus
454221,2019-05-09,Greg Furgus,Parliamentary Secretary,1,Greg Furgus
352980,2015-04-09,Gregg Burton,Lieutenant Colonel,1,Gregg Burton
362247,2015-09-29,Gregg Dahl,Senior Policy Advisor,1,Gregg Dahl
385761,2016-09-02,Gregg Dahl,Senior Policy Advisor,1,Gregg Dahl
94154,2009-01-16,Gregg Erwin,Senior Competition Law Officer,1,Gregg Erwin
75495,2008-07-29,Greg Giokas,"Director, Overseas Operations",1,Greg Giokas
223313,2012-04-25,Greg Giokas,Director General,1,Greg Giokas
537348,2022-06-29,Gregg Matthews,Senior Policy Advisor,1,Gregg Matthews
351505,2015-04-01,Greg Gordon,Policy Advisor,1,Greg Gordon
582909,2023-10-10,Greg Graves,Senior Policy Strategist,1,Greg Graves
375334,2016-04-22,Greg Greg Meredith,Assistant Deputy Minister,1,Greg Greg Meredith
580605,2023-10-23,Gregg Walker,Fire Scientist,1,Gregg Walker
428625,2018-05-29,Greg Henry,Economist,1,Greg Henry
551809,2022-11-30,Greg Hornby,Resource Manager,1,Greg Hornby
265209,2013-03-18,Greg Howard,Special Assistant,1,Greg Howard
310122,2013-10-29,Greg Howard,Special Assistant to Member of Parliament,1,Greg Howard
324473,2014-05-07,Greg Howard,Special Assistant,1,Greg Howard
355325,2015-05-25,Greg Howard,Special Assistant,1,Greg Howard
109134,2009-05-05,Greg Iman,Policy Advisor,1,Greg Iman
106496,2009-04-21,Greg Inman,Senior Policy Advisor,1,Greg Inman
109021,2009-05-27,Greg Inman,Senior Policy Advisor,1,Greg Inman
110356,2009-05-27,Greg Inman,Senior Policy Advisor,1,Greg Inman
115315,2009-05-27,Greg Inman,Senior Policy Advisor,1,Greg Inman
108466,2009-05-28,Greg Inman,Senior Policy Advisor,1,Greg Inman
118078,2009-07-13,Greg Inman,Policy Advisor,1,Greg Inman
118094,2009-07-22,Greg Inman,Policy Advisor,1,Greg Inman
132975,2009-11-25,Greg Inman,Senior Policy Advisor,1,Greg Inman
148244,2010-04-05,Greg Inman,Senior Policy Advisor,1,Greg Inman
147944,2010-04-08,Greg Inman,Senior Policy Advisor,1,Greg Inman
318816,2014-02-12,Greg Jack,Executive Director,1,Greg Jack
402283,2017-05-18,Greg Keenan,Deputy Minister,1,Greg Keenan
541972,2022-08-19,Greg Kenney,Assistant Deputy Minister,1,Greg Kenney
543610,2022-09-22,Greg Kenney,Assistant Deputy Minister,1,Greg Kenney
548584,2022-11-21,Greg Kenney,Assistant Deputy Minister,1,Greg Kenney
540646,2022-08-19,Greg Kenny,Assistant Deputy Minister,1,Greg Kenny
206789,2012-01-31,greg kerr,Member of Parliament,1,Greg Kerr
128935,2009-10-29,Greg Kerr,Member of Parliament,1,Greg Kerr
161528,2010-11-19,Greg Kerr,Member of Parliament,1,Greg Kerr
164118,2010-12-02,Greg Kerr,Member of Parliament,1,Greg Kerr
164165,2010-12-02,Greg Kerr,Member of Parliament,1,Greg Kerr
166830,2011-02-01,Greg Kerr,Member of Parliament,1,Greg Kerr
166833,2011-02-01,Greg Kerr,Member of Parliament,1,Greg Kerr
166844,2011-02-01,Greg Kerr,Member of Parliament,1,Greg Kerr
169644,2011-03-09,Greg Kerr,Member of Parliament,1,Greg Kerr
194932,2011-10-04,Greg Kerr,Member of Parliament,1,Greg Kerr
206787,2012-01-31,Greg Kerr,Member of Parliament,1,Greg Kerr
206788,2012-01-31,Greg Kerr,Member of Parliament,1,Greg Kerr
217939,2012-03-06,Greg Kerr,Member of Parliament,1,Greg Kerr
222433,2012-04-24,Greg Kerr,Member of Parliament,1,Greg Kerr
225651,2012-05-31,Greg Kerr,"Chair, Standing Committee on Veterans Affairs",1,Greg Kerr
225655,2012-05-31,Greg Kerr,"Chair, Standing Committee on Veterans Affairs",1,Greg Kerr
250989,2012-11-27,Greg Kerr,Member of Parliament,1,Greg Kerr
254031,2012-12-17,Greg Kerr,Member of Parliament,1,Greg Kerr
310184,2013-11-07,Greg Kerr,Member of Parliament,1,Greg Kerr
309532,2013-11-19,Greg Kerr,Member of Parliament,1,Greg Kerr
308411,2013-11-26,Greg Kerr,Member of Parliament,1,Greg Kerr
323757,2014-04-08,Greg Kerr,Member of Parliament,1,Greg Kerr
324075,2014-04-08,Greg Kerr,Member of Parliament,1,Greg Kerr
326905,2014-05-27,Greg Kerr,"Chair, Standing Committee on Veterans Affairs",1,Greg Kerr
341368,2014-11-20,Greg Kerr,Member of Parliament,1,Greg Kerr
341225,2014-11-25,Greg Kerr,Member of Parliament,1,Greg Kerr
341255,2014-11-27,Greg Kerr,Member of Parliament,1,Greg Kerr
341822,2014-11-27,Greg Kerr,Member of Parliament,1,Greg Kerr
358022,2015-06-11,Greg Kerr,Member of Parliament,1,Greg Kerr
162291,2010-11-16,"Greg Kerr, M.P.",Member of Parliament,1,Greg Kerr
349680,2015-03-11,Greg Koenderman,Policy Advisor,1,Greg Koenderman
328335,2014-06-03,Greg Kung,Parliamentary Secretary Assistant,1,Greg Kung
334872,2014-10-02,Greg Kung,Parliamentary Secretary Assistant,1,Greg Kung
341946,2014-11-19,Greg Kung,Policy Advisor,1,Greg Kung
340340,2014-11-27,Greg Kung,Parliamentary Secretary Assistant,1,Greg Kung
540074,2022-07-13,Greg Kyllo,Member of Parliament,1,Greg Kyllo
459259,2019-08-23,Greg Lamarre,Director General,1,Greg Lamarre
349209,2015-02-27,Greg Lang,Senior Officer,1,Greg Lang
372521,2016-02-09,Greg Lang,Senior Advocacy Officer,1,Greg Lang
513535,2021-08-18,Greg Lang,"Director, Major Case",1,Greg Lang
553506,2022-12-14,Greg  Loerts,Parliamentary Assistant,1,Greg Loerts
560349,2023-03-16,Greg  Loerts,Parliamentary Secretary,1,Greg Loerts
572317,2023-06-09,Greg  Loerts ,Policy Advisor,1,Greg Loerts
572312,2023-06-15,Greg  Loerts ,Policy Advisor,1,Greg Loerts
571460,2023-06-27,Greg  Loerts ,Parliamentary Assistant,1,Greg Loerts
534073,2022-05-24,Greg Loerts,Legislative Assistant,1,Greg Loerts
548835,2022-11-22,Greg Loerts,Parliamentary Assistant,1,Greg Loerts
554302,2022-12-13,Greg Loerts,Director of Policy,1,Greg Loerts
561952,2023-03-16,Greg Loerts,Staffer to Member of Parliament,1,Greg Loerts
571461,2023-06-27,Greg Loerts,Parliamentary Assistant,1,Greg Loerts
412395,2017-10-23,Greg Loos,"Major General, Cyber Force Commander",1,Greg Loos
444883,2018-12-12,Greg Loyst,Director General,1,Greg Loyst
466676,2020-02-13,Greg Loyst,Director General,1,Greg Loyst
472369,2020-04-16,Greg Loyst,"Director General, Policy and Regulatory Strategies",1,Greg Loyst
482760,2020-09-18,Greg Loyst,Director General,1,Greg Loyst
503127,2021-04-21,Greg Loyst,Director General,1,Greg Loyst
576324,2023-08-01,Greg Loyst,Director General,1,Greg Loyst
632488,2025-02-26,Greg Loyst,Director General,1,Greg Loyst
635526,2025-04-22,Greg Loyst,Director General,1,Greg Loyst
341804,2014-11-06,Greg MacDougall,Senior Policy Advisor,1,Greg Macdougall
340784,2014-11-27,Greg MacDougall,"Special Assistant, Minister of Defence",1,Greg Macdougall
343324,2014-12-04,Greg MacDougall,Senior Policy Advisor,1,Greg Macdougall
342920,2014-12-11,Greg MacDougall,Senior Policy Advisor,1,Greg Macdougall
344221,2015-01-08,Greg MacDougall,Senior Policy Advisor,1,Greg Macdougall
351520,2015-03-07,Greg MacDougall,Senior Policy Advisor,1,Greg Macdougall
376518,2016-04-26,Greg MacDougall,Policy Advisor,1,Greg Macdougall
418740,2018-01-31,Greg MacDougall,Policy Advisor and Special Assistant,1,Greg Macdougall
421953,2018-02-05,Greg MacDougall,Policy Advisor and Special Assistant,1,Greg Macdougall
421974,2018-02-16,Greg MacDougall,Policy Advisor and Special Assistant,1,Greg Macdougall
422815,2018-02-28,Greg MacDougall,Policy Advisor and Special Assistant,1,Greg Macdougall
427407,2018-05-11,Greg MacDougall,Policy Advisor and Special Assistant,1,Greg Macdougall
427408,2018-05-25,Greg MacDougall,Policy Advisor and Special Assistant,1,Greg Macdougall
430138,2018-06-20,Greg MacDougall,Senior Advisor to the Leader of the Official Opposition in the Senate,1,Greg Macdougall
102457,2009-04-28,Greg MacFarland,Special Assistant,1,Greg Macfarland
258130,2012-12-12,Greg Macfarlane,Policy Advisor,1,Greg Macfarlane
96862,2009-01-08,Greg MacFarlane,Special Assistant,1,Greg Macfarlane
97918,2009-02-26,Greg MacFarlane,Special Assistant,1,Greg Macfarlane
260309,2012-10-29,Greg MacFarlane,Policy Advisor,1,Greg Macfarlane
245367,2012-11-08,Greg MacFarlane,Policy Advisor,1,Greg Macfarlane
273483,2013-04-18,Greg MacFarlane,Policy Advisor,1,Greg Macfarlane
277154,2013-05-02,Greg MacFarlane,"Policy Advisor, Energy, Environment and Infrastructure",1,Greg Macfarlane
277314,2013-05-21,Greg MacFarlane,Policy Advisor,1,Greg Macfarlane
291989,2013-08-22,Greg MacFarlane,"Policy Advisor, Energy",1,Greg Macfarlane
323210,2014-04-02,Greg MacFarlane,Policy Advisor,1,Greg Macfarlane
338995,2014-10-27,Greg MacFarlane,Chief of Staff,1,Greg Macfarlane
501627,2021-03-25,Greg Maclean,Member of Parliament,1,Greg Maclean
469758,2020-03-09,Greg MacLean,Member of Parliament,1,Greg Maclean
490367,2020-11-27,Greg MacLean,Member of Parliament,1,Greg Maclean
521644,2022-01-27,Greg MacMillan,Director General,1,Greg Macmillan
617683,2024-09-24,Greg Mann,Trade Commissioner,1,Greg Mann
77223,2008-07-16,Greg Matte,"Director, Air Requirements",1,Greg Matte
160766,2010-11-19,Greg McClinchey,Executive Assistant,1,Greg Mcclinchey
160763,2010-11-24,Greg McClinchey,Executive Assistant,1,Greg Mcclinchey
196569,2011-11-24,Greg McClinchey,Chief of Staff,1,Greg Mcclinchey
304507,2013-10-29,Greg McClinchey,Staffer,1,Greg Mcclinchey
329343,2014-06-05,Greg McClinchey,Member's Assistant,1,Greg Mcclinchey
350700,2015-03-12,Greg McClinchey,Chief of Staff,1,Greg Mcclinchey
350838,2015-03-12,Greg McClinchey,Chief of Staff,1,Greg Mcclinchey
350946,2015-03-12,Greg McClinchey,Chief of Staff,1,Greg Mcclinchey
351044,2015-03-12,Greg McClinchey,Chief of Staff,1,Greg Mcclinchey
351186,2015-03-12,Greg McClinchey,Chief of Staff,1,Greg Mcclinchey
351466,2015-03-12,Greg McClinchey,Chief of Staff,1,Greg Mcclinchey
350461,2015-03-12,Greg McClinchey,Member of Parliament,1,Greg Mcclinchey
373688,2016-04-05,Greg McClinchey,Staffer,1,Greg Mcclinchey
382636,2016-07-13,Greg McClinchey,Executive Assistant,1,Greg Mcclinchey
303646,2013-10-29,Greg McFarelane,"Policy Advisor, Energy, Environment and Infrastructure",1,Greg Mcfarelane
85340,2008-10-29,Greg Mcfarlane,"Special Assistant, Prairies",1,Greg Mcfarlane
140276,2010-02-17,Greg Mcfarlane,Policy Advisor,1,Greg Mcfarlane
276750,2012-12-12,Greg Mcfarlane,Senior Advisor,1,Greg Mcfarlane
289671,2013-08-28,Greg Mcfarlane,Policy Advisor,1,Greg Mcfarlane
86534,2008-11-19,Greg McFarlane,Special Assistant,1,Greg Mcfarlane
88815,2008-11-26,Greg McFarlane,Policy Advisor,1,Greg Mcfarlane
86535,2008-11-26,Greg McFarlane,Special Assistant,1,Greg Mcfarlane
87674,2008-11-26,Greg McFarlane,Special Assistant,1,Greg Mcfarlane
88087,2008-12-08,Greg McFarlane,Policy Advisor,1,Greg Mcfarlane
89078,2008-12-08,Greg McFarlane,Policy Advisor,1,Greg Mcfarlane
90278,2008-12-09,Greg McFarlane,Special Assistant,1,Greg Mcfarlane
90237,2008-12-10,Greg McFarlane,Policy Advisor,1,Greg Mcfarlane
90678,2008-12-16,Greg McFarlane,Special Assistant,1,Greg Mcfarlane
90091,2008-12-22,Greg McFarlane,Policy Advisor,1,Greg Mcfarlane
93847,2009-01-06,Greg McFarlane,Policy Advisor,1,Greg Mcfarlane
94202,2009-01-18,Greg McFarlane,Policy Advisor,1,Greg Mcfarlane
93749,2009-01-22,Greg McFarlane,Policy Advisor,1,Greg Mcfarlane
94203,2009-01-26,Greg McFarlane,Policy Advisor,1,Greg Mcfarlane
93849,2009-01-28,Greg McFarlane,Policy Advisor,1,Greg Mcfarlane
123494,2009-01-30,Greg McFarlane,Senior Policy Advisor to the Minister,1,Greg Mcfarlane
98636,2009-02-02,Greg McFarlane,Policy Advisor,1,Greg Mcfarlane
93942,2009-02-05,Greg McFarlane,Special Assistant,1,Greg Mcfarlane
97134,2009-02-18,Greg McFarlane,Special Assistant,1,Greg Mcfarlane
97386,2009-02-18,Greg McFarlane,Special Assistant,1,Greg Mcfarlane
94954,2009-02-19,Greg McFarlane,Special Assistant,1,Greg Mcfarlane
98440,2009-02-20,Greg McFarlane,Policy Advisor,1,Greg Mcfarlane
99655,2009-03-16,Greg McFarlane,Policy Advisor,1,Greg Mcfarlane
101299,2009-03-18,Greg McFarlane,Special Advisor,1,Greg Mcfarlane
